店舗名,町名,電話番号,取り扱い商品・サービス,大型店,lat,lng,精度,ソース
STONE MARKET,棟高町,027-310-9155,時計・貴金属・ブランド品,イオンモール,36.385422,139.006836,town,gsi
誠美堂,矢中町,027-346-1311,時計・貴金属・ブランド品,,36.310818,139.050934,town,gsi
タカハシ時計店,飯塚町,027-361-1914,時計・貴金属・ブランド品,,36.341881,139.006836,town,gsi
中原時計店,連雀町,027-322-3834,時計・貴金属・ブランド品,,36.324718,139.007156,town,gsi
ひうが時計店,新町,0274-42-0693,時計・貴金属・ブランド品,,36.272076,139.111679,town,gsi
フェスタリアボヤージュ,八島町,027-386-5174,時計・貴金属・ブランド品,OPA,36.32185,139.0112,town,gsi
ブランド楽市 高崎店,八島町,027-310-6091,時計・貴金属・ブランド品,,36.32185,139.0112,town,gsi
ドラッグストア・薬局,,ドラッグスト,アド・ラ薬ッグ局ストア・薬局,,,,none,
アイケイ薬局 倉賀野店,倉賀野町,027-347-4499,ドラッグストア・薬局,,36.298168,139.057709,town,gsi
アイケイ薬局 矢中店,矢中町,027-353-6633,ドラッグストア・薬局,,36.310818,139.050934,town,gsi
アイケイ薬局中居店,中居町,027-352-4400,ドラッグストア・薬局,,36.320415,139.037994,town,gsi
ウエルシア薬局 高崎貝沢店,貝沢町,027-370-6778,ドラッグストア・薬局,,36.34441,139.023041,town,gsi
ウエルシア薬局 高崎上佐野店,上佐野町,027-310-6370,ドラッグストア・薬局,,36.304047,139.022369,town,gsi
ウエルシア薬局 高崎中居店,中居町,027-350-7061,ドラッグストア・薬局,,36.320415,139.037994,town,gsi
ウエルシア薬局 高崎棟高店,棟高町,027-310-0202,ドラッグストア・薬局,,36.385422,139.006836,town,gsi
ウエルシア薬局 高崎吉井店,吉井町長根,027-320-3113,ドラッグストア・薬局,,36.241974,138.960907,town,gsi
駅前アサヒ薬局,新町,0274-42-1643,ドラッグストア・薬局,,36.272076,139.111679,town,gsi
小川薬局,住吉町,027-323-8500,ドラッグストア・薬局,,36.334557,139.000916,town,gsi
快晴堂薬局,八島町,027-322-5584,ドラッグストア・薬局,,36.32185,139.0112,town,gsi
カワチ薬品 飯塚店,飯塚町,027-361-0051,ドラッグストア・薬局,,36.341881,139.006836,town,gsi
カワチ薬品 大八木店,大八木町,027-363-8611,ドラッグストア・薬局,,36.36134,138.999573,town,gsi
カワチ薬品 高崎駅東店,高関町,027-324-5531,ドラッグストア・薬局,,36.325771,139.027115,town,gsi
カワチ薬品 高崎新町店,新町,0274-42-3650,ドラッグストア・薬局,,36.272076,139.111679,town,gsi
カワチ薬品 吉井店,吉井町池,027-387-1460,ドラッグストア・薬局,,36.268402,138.993073,town,gsi
きくま薬局,本郷町,027-344-1312,ドラッグストア・薬局,,36.364155,138.939362,town,gsi
クスリのアオキ 飯塚店,飯塚町,027-360-3001,ドラッグストア・薬局,,36.341881,139.006836,town,gsi
クスリのアオキ 上佐野店,上佐野町,027-386-6770,ドラッグストア・薬局,,36.304047,139.022369,town,gsi
クスリのアオキ 上豊岡店,上豊岡町,076-274-6110,ドラッグストア・薬局,,36.338272,138.966644,town,gsi
クスリのアオキ 上中居店,上中居町,027-393-6157,ドラッグストア・薬局,,36.31897,139.030075,town,gsi
クスリのアオキ 上並榎店,上並榎町,027-381-6151,ドラッグストア・薬局,,36.340405,138.986862,town,gsi
クスリのアオキ 北原店,北原町,076-274-6110,ドラッグストア・薬局,,36.406631,139.021805,town,gsi
クスリのアオキ 倉賀野店,倉賀野町,076-274-1111,ドラッグストア・薬局,,36.298168,139.057709,town,gsi
クスリのアオキ 新町店,新町,0274-25-8745,ドラッグストア・薬局,,36.272076,139.111679,town,gsi
クスリのアオキ 中泉店,中泉町,027-329-3827,ドラッグストア・薬局,,36.373325,139.000565,town,gsi
クスリのアオキ 箕郷店,箕郷町上芝,027-381-8113,ドラッグストア・薬局,,36.386776,138.959167,town,gsi
クスリのアオキ 高関店,高関町,027-395-5611,ドラッグストア・薬局,,36.325771,139.027115,town,gsi
クスリのアオキ 棟高店,棟高町,027-329-7235,ドラッグストア・薬局,,36.385422,139.006836,town,gsi
薬のクスモト,上小塙町,027-343-9899,ドラッグストア・薬局,,36.355717,138.977493,town,gsi
くすりのだいしん,通町,027-386-2381,ドラッグストア・薬局,,36.324619,139.009384,town,gsi
クロサワ薬局 東口店,栄町,027-322-2217,ドラッグストア・薬局,,36.320877,139.015915,town,gsi
小池薬品,新町,0274-42-3271,ドラッグストア・薬局,,36.272076,139.111679,town,gsi
小泉薬舗,寄合町,027-322-4146,ドラッグストア・薬局,,36.327801,139.005157,town,gsi
髙野薬局,貝沢町,027-362-2267,ドラッグストア・薬局,,36.34441,139.023041,town,gsi
サイクルフレンドまつもと,中尾町,027-363-1669,ドラッグストア・薬局,,36.369942,139.027267,town,gsi
サンドラッグ みさと店,箕郷町上芝,027-368-9651,ドラッグストア・薬局,,36.386776,138.959167,town,gsi
上州屋薬品,新町,0274-42-2345,ドラッグストア・薬局,,36.272076,139.111679,town,gsi
白銀屋 高崎店,鞘町,027-326-3063,ドラッグストア・薬局,,36.325302,139.00563,town,gsi
白銀屋 貝沢店,貝沢町,027-361-7703,ドラッグストア・薬局,,36.34441,139.023041,town,gsi
スギドラッグ 片岡店,片岡町,027-328-5280,ドラッグストア・薬局,,36.320522,138.996811,town,gsi
スギドラッグ 剣崎店,剣崎町,027-344-5503,ドラッグストア・薬局,,36.344723,138.95549,town,gsi
スギドラッグ 小八木店,小八木町,027-362-3688,ドラッグストア・薬局,,36.36195,139.014374,town,gsi
スギドラッグ 高崎日高店,日高町,027-370-8890,ドラッグストア・薬局,,36.359898,139.034042,town,gsi
スギドラッグ 筑縄店,筑縄町,027-364-8461,ドラッグストア・薬局,,36.352173,138.987961,town,gsi
スギドラッグ 中居店,中居町,027-352-4920,ドラッグストア・薬局,,36.320415,139.037994,town,gsi
スギ薬局 高崎並榎店,並榎町,027-395-0673,ドラッグストア・薬局,,36.338478,138.992172,town,gsi
スギ薬局 上並榎店,上並榎町,027-362-3842,ドラッグストア・薬局,,36.340405,138.986862,town,gsi
スギ薬局 群馬町店,中泉町,027-395-5112,ドラッグストア・薬局,,36.373325,139.000565,town,gsi
スギ薬局 高崎飯塚店,飯塚町,027-370-5481,ドラッグストア・薬局,,36.341881,139.006836,town,gsi
セイジョー 高崎高関店,高関町,027-310-1303,ドラッグストア・薬局,,36.325771,139.027115,town,gsi
セイジョー 高崎高関店,高関町,027-310-1303,ドラッグストア・薬局,,36.325771,139.027115,town,gsi
そうごう薬局 佐野店,倉賀野町,027-345-0021,ドラッグストア・薬局,,36.298168,139.057709,town,gsi
そうごう薬局 井野店,井野町,027-370-1351,ドラッグストア・薬局,,36.355373,139.02652,town,gsi
田中薬局,吉井町吉井,027-387-2134,ドラッグストア・薬局,,36.258095,138.986023,town,gsi
たねや薬局,新町,0274-50-9509,ドラッグストア・薬局,,36.272076,139.111679,town,gsi
ディスカウントドラッグコスモス倉賀野店,倉賀野町,027-386-3568,ドラッグストア・薬局,,36.298168,139.057709,town,gsi
ドラッグストアコスモス足門店,足門町,027-395-4445,ドラッグストア・薬局,,36.398323,138.991531,town,gsi
ドラッグストアコスモス倉賀野店,倉賀野町,027-386-3568,ドラッグストア・薬局,,36.298168,139.057709,town,gsi
ドラッグストアコスモス高崎箕郷店,箕郷町上芝,027-381-8585,ドラッグストア・薬局,,36.386776,138.959167,town,gsi
ドラッグストアコスモス高崎吉井店,吉井町池,027-384-8887,ドラッグストア・薬局,,36.268402,138.993073,town,gsi
ドラッグストアコスモスとうか台店,稲荷台町,027-388-1181,ドラッグストア・薬局,,36.382751,139.023468,town,gsi
ドラッグストアコスモス榛名店,上里見町,027-384-4004,ドラッグストア・薬局,,36.378292,138.858521,town,gsi
ドラッグセイムス 高崎片岡町店,片岡町,027-320-6006,ドラッグストア・薬局,,36.320522,138.996811,town,gsi
ドラッグセイムス 高崎群馬町店,棟高町,027-310-0080,ドラッグストア・薬局,,36.385422,139.006836,town,gsi
ドラッグセイムス 高崎箕郷店,箕郷町上芝,027-360-7001,ドラッグストア・薬局,,36.386776,138.959167,town,gsi
ドン・キホーテ 高崎店,問屋町西,027-370-6600,ドラッグストア・薬局,,36.349506,139.005585,town,gsi
プラス薬局高崎吉井店,吉井町本郷,027-388-1170,ドラッグストア・薬局,,36.259941,138.972168,town,gsi
まさご薬局,中居町,027-352-2333,ドラッグストア・薬局,,36.320415,139.037994,town,gsi
マツモトキヨシ,八島町,027-321-5803,ドラッグストア・薬局,イーサイト,36.32185,139.0112,town,gsi
マツモトキヨシ,八島町,027-324-8125,ドラッグストア・薬局,モントレー,36.32185,139.0112,town,gsi
マツモトキヨシ 高崎下豊岡店,下豊岡町,027-310-1170,ドラッグストア・薬局,,36.332787,138.985275,town,gsi
マツモトキヨシ 高崎新保町店,新保町,027-370-3005,ドラッグストア・薬局,,36.3479,139.040588,town,gsi
マツモトキヨシ 高崎並榎町店,並榎町,027-370-1005,ドラッグストア・薬局,,36.338478,138.992172,town,gsi
マツモトキヨシ 高崎日光店,日光町,027-362-1621,ドラッグストア・薬局,,36.338707,139.020889,town,gsi
マツモトキヨシ 高崎八千代町店,八千代町,027-388-8141,ドラッグストア・薬局,,36.32378,138.993332,town,gsi
マルエドラッグ 飯塚店,飯塚町,027-364-6060,ドラッグストア・薬局,,36.341881,139.006836,town,gsi
マルエドラッグ 倉賀野店,倉賀野町,027-346-8977,ドラッグストア・薬局,,36.298168,139.057709,town,gsi
マルエドラッグ 高崎駅西口店,旭町,027-310-7272,ドラッグストア・薬局,,36.325901,139.011627,town,gsi
マルエドラッグ 高崎群馬町金古店,金古町,027-372-1772,ドラッグストア・薬局,,36.412426,138.994278,town,gsi
マルエドラッグ 高崎小八木店,小八木町,027-363-7400,ドラッグストア・薬局,,36.36195,139.014374,town,gsi
マルエドラッグ 高崎新保店,新保町,027-365-3911,ドラッグストア・薬局,,36.3479,139.040588,town,gsi
マルエドラッグ 高崎新町店,新町,0274-20-2151,ドラッグストア・薬局,,36.272076,139.111679,town,gsi
マルエドラッグ 高崎菅谷店,菅谷町,027-350-3700,ドラッグストア・薬局,,36.378056,139.015472,town,gsi
マルエドラッグ 高崎寺尾店,寺尾町,027-327-5330,ドラッグストア・薬局,,36.297123,138.990768,town,gsi
マルエドラッグ 高崎榛名中里見店,中里見町,027‐374-5283,ドラッグストア・薬局,,36.368881,138.905396,town,gsi
マルエドラッグ 高崎箕郷店,箕郷町上芝,027-371-1388,ドラッグストア・薬局,,36.386776,138.959167,town,gsi
マルエドラッグ 高崎棟高バイパス店,棟高町,027-386-3203,ドラッグストア・薬局,,36.385422,139.006836,town,gsi
マルエドラッグ 並榎店,上並榎町,027-365-3666,ドラッグストア・薬局,,36.340405,138.986862,town,gsi
マルエドラッグ 吉井店,吉井町池,027-387-6964,ドラッグストア・薬局,,36.268402,138.993073,town,gsi
マルエドラッグ 吉井バイパス店,吉井町片山,027-381-6980,ドラッグストア・薬局,,36.261852,138.963821,town,gsi
マルエドラッグ 高崎下小鳥店,下小鳥町,027-386-4471,ドラッグストア・薬局,,36.353416,138.996078,town,gsi
まるとみ薬品,大橋町,027-327-2220,ドラッグストア・薬局,,36.338127,138.999695,town,gsi
ユニスマイル薬局 あゆみ店,八島町,027-321-3781,ドラッグストア・薬局,,36.32185,139.0112,town,gsi
ユニスマイル薬局飯塚店,飯塚町,027-364-6601,ドラッグストア・薬局,,36.341881,139.006836,town,gsi
ユニスマイル薬局いなほ店,下小鳥町,027-360-6001,ドラッグストア・薬局,,36.353416,138.996078,town,gsi
アイハラ体操クラブ,下滝町,027-352-4111,習い事,,36.315063,139.079498,town,gsi
アシスト群馬高崎校,上中居町,027-310-3501,習い事,,36.31897,139.030075,town,gsi
雨宮音楽教室,倉賀野町,027-346-2520,習い事,,36.298168,139.057709,town,gsi
i luna yoga,金古町,,習い事,,36.412426,138.994278,town,gsi
英会話 イーエルアイ 高崎,八島町,027-321-0712,習い事,,36.32185,139.0112,town,gsi
ACE英会話スクール,柴崎町,027-368-1505,習い事,,36.314983,139.056091,town,gsi
エスファシル,片岡町,027-395-4332,習い事,,36.320522,138.996811,town,gsi
Nバレエ塾,田町,080-3576-7595,習い事,,36.32732,139.006653,town,gsi
エムズ英会話,新保町,027-367-8910,習い事,,36.3479,139.040588,town,gsi
エムズ学童くらぶ,新保町,027-367-8910,習い事,,36.3479,139.040588,town,gsi
オカダ楽器,中泉町,027-373-2839,習い事,,36.373325,139.000565,town,gsi
落合企画,上室田町,080-7806-1548,習い事,,36.41333,138.830902,town,gsi
小野池学院,栄町,027-322-8260,習い事,,36.320877,139.015915,town,gsi
絵画教室 アトリエ・テマ,柳川町,027-322-3013,習い事,,36.328556,139.002365,town,gsi
外国語会話学校エスパス,連雀町,027-326-5330,習い事,,36.324718,139.007156,town,gsi
学習塾グリーンエイジ,中居町,027-393-6708,習い事,,36.320415,139.037994,town,gsi
学進ゼミ,吉井町本郷,027-387-7250,習い事,,36.259941,138.972168,town,gsi
学研 めぐみセミナー,羅漢町,027-325-3235,習い事,,36.327358,139.009064,town,gsi
華道湖秀流本部教場,大橋町,027-362-3309,習い事,,36.338127,138.999695,town,gsi
貴学塾,三ツ寺町,090-1801-0962,習い事,,36.376621,138.993683,town,gsi
くらぶちセミナー,倉渕町川浦,027-378-4090,習い事,,36.444729,138.710297,town,gsi
Quoi,筑縄町,027-363-0306,習い事,,36.352173,138.987961,town,gsi
恵泉ゼミナール,菅谷町,027-381-8460,習い事,,36.378056,139.015472,town,gsi
こども英会話キッズビル,下中居町,027-387-0972,習い事,,36.311886,139.038788,town,gsi
個別指導Axis貝沢校,東貝沢町,027-370-5548,習い事,,36.34214,139.033829,town,gsi
個別指導塾 トライプラス高崎井出町校,井出町,027-388-1151,習い事,,36.372482,138.988953,town,gsi
櫻井柔道場,飯塚町,027-361-8933,習い事,,36.341881,139.006836,town,gsi
佐藤環状線学習塾,上豊岡町,027-343-6704,習い事,,36.338272,138.966644,town,gsi
佐藤貴美枝ニットソーイングクラブ,八島町,027-324-6667,習い事,,36.32185,139.0112,town,gsi
七田式教育 高崎教室,あら町,027-323-6875,習い事,,36.322086,139.007858,town,gsi
進学塾 みらい,浜川町,080-4867-1131,習い事,,36.369167,138.980423,town,gsi
