店舗名,町名,電話番号,取り扱い商品・サービス,大型店,lat,lng,精度,ソース
Quoi,筑縄町,027-363-0306,習い事,,36.350093,138.988855,approx,geocoding.jp
恵泉ゼミナール,菅谷町,027-381-8460,習い事,,36.381148,139.016977,approx,geocoding.jp
こども英会話キッズビル,下中居町,027-387-0972,習い事,,36.309816,139.041781,approx,geocoding.jp
個別指導Axis貝沢校,東貝沢町,027-370-5548,習い事,,36.350516,139.030268,approx,geocoding.jp
個別指導塾 トライプラス高崎井出町校,井出町,027-388-1151,習い事,,36.371881,139.117016,approx,geocoding.jp
櫻井柔道場,飯塚町,027-361-8933,習い事,,36.340434,139.004551,approx,geocoding.jp
佐藤環状線学習塾,上豊岡町,027-343-6704,習い事,,36.344619,138.965133,approx,geocoding.jp
佐藤貴美枝ニットソーイングクラブ,八島町,027-324-6667,習い事,,36.322434,139.012052,approx,geocoding.jp
七田式教育 高崎教室,あら町,027-323-6875,習い事,,36.321952,139.008787,approx,geocoding.jp
進学塾 みらい,浜川町,080-4867-1131,習い事,,36.354645,139.017286,exact,geocoding.jp
進学塾あっぷ,箕郷町東明屋,070-1419-8032,習い事,,36.395752,138.965136,approx,geocoding.jp
新極真空手佐藤道場 江木道場,江木町,027-326-8581,習い事,,36.332836,139.023821,approx,geocoding.jp
新極真空手佐藤道場 群馬町道場,金古町,027-326-8581,習い事,,36.366457,139.012147,approx,geocoding.jp
新極真空手佐藤道場 本部道場,大橋町,027-326-8581,習い事,,36.366457,139.012147,approx,geocoding.jp
森大塾 高崎校,新保町,027-329-6320,習い事,,36.341026,139.036421,approx,geocoding.jp
スウィン高崎スイミングスクール,棟高町,027-373-1000,習い事,,36.388271,139.006177,approx,geocoding.jp
スウィン吉井スイミングスクール,吉井町本郷,027-387-3738,習い事,,36.257692,138.973095,approx,geocoding.jp
St．ボスコ こどものいえ,倉賀野町,027-347-7558,習い事,,36.296147,139.052282,approx,geocoding.jp
総合進学院プラス,筑縄町,027-384-8863,習い事,,36.350636,138.98717,approx,geocoding.jp
高崎市少年少女オーケストラ,昭和町,027-388-1291,習い事,,36.336304,139.004654,town,gsi
"ダンス&ミュージックスクール イーストジャパンス
タジオ",下小鳥町,027-370-0351,習い事,,36.354587,138.995247,approx,geocoding.jp
中央ゼミナール,中居町,027-353-2869,習い事,,36.318777,139.044247,approx,geocoding.jp
超数学館MATCH京目教室,京目町,027-388-9059,習い事,,36.352312,139.02961,approx,geocoding.jp
超数学館MATCH高崎北校,大八木町,027-362-7799,習い事,,36.363005,138.998832,approx,geocoding.jp
適塾 小鳥教室,下小鳥町,027-363-8505,習い事,,36.35332,138.99403,approx,geocoding.jp
適塾 高崎駅前教室,八島町,027-310-5514,習い事,,36.322734,139.010754,approx,geocoding.jp
適塾 吉井教室,吉井町吉井,027-387-6200,習い事,,36.254281,138.990137,approx,geocoding.jp
天璋書道中央・倉賀野・岩鼻教室,倉賀野町,027-346-1856,習い事,,36.298472,139.050365,approx,geocoding.jp
東大進学会 倉賀野会場,倉賀野町,027-324-5558,習い事,,36.296975,139.046105,approx,geocoding.jp
東大進学会 （高崎本部）,栄町,027-324-5558,習い事,,36.321726,139.014812,approx,geocoding.jp
トータルボディヨガ 高崎スタジオ,下和田町,027-395-4646,習い事,,36.31981,139.014006,approx,geocoding.jp
ナガイスイミングスクール 高崎,柴崎町,027-352-2020,習い事,,36.314999,139.054408,approx,geocoding.jp
乳幼児総合教育ポコ・カンタービレ,東貝沢町,090-4717-3961,習い事,,36.380423,139.080074,approx,geocoding.jp
NoRiKoクッキングスタジオ,新町,0274-43-0101,習い事,,36.275406,139.111429,approx,geocoding.jp
パソコンくらぶフレンズ,上中居町,027-387-0301,習い事,,36.315265,139.028753,approx,geocoding.jp
春塾 Lepton 高崎本町教室,本町,027-395-4976,習い事,,36.330381,139.003264,approx,geocoding.jp
ぱれっと絵画教室,下小鳥町,027-362-2741,習い事,,36.353809,138.994805,approx,geocoding.jp
プログラミング・ロボット教室 RABOTEEｓ,上中居町,080-8402-7233,習い事,,36.323644,139.03447,approx,geocoding.jp
プロシード,寺尾町,027-329-7032,習い事,,36.330664,139.068078,approx,geocoding.jp
ｐｅｇｕ dance ｓｔｕｄｉｏ,上豊岡町,027-387-0390,習い事,,36.333233,138.964881,approx,geocoding.jp
ホリエアートギャラリー＆ピンポンハウス,下大類町,027-384-2525,習い事,,36.316909,139.065914,approx,geocoding.jp
学び舎,大橋町,027-327-6918,習い事,,36.337981,139.000893,approx,geocoding.jp
丸山珠算中央・倉賀野・岩鼻教室,倉賀野町,027-346-1856,習い事,,36.298472,139.050365,approx,geocoding.jp
明光義塾 群馬八幡教室,剣崎町,027-395-0300,習い事,,36.341018,138.957053,approx,geocoding.jp
明光義塾 高崎駅前教室,檜物町,027-345-7200,習い事,,36.32233,139.006776,approx,geocoding.jp
MAPLE LEAF イングリッシュスクール,江木町,027-367-8910,習い事,,36.332966,139.048704,approx,geocoding.jp
藍天中国語教室・翻訳センター,江木町,027-323-8713,習い事,,36.328246,139.018567,approx,geocoding.jp
リトルステップ♪リトミック,江木町,080-6562-9121,習い事,,36.332931,139.026809,approx,geocoding.jp
若草歌謡音楽学院,倉賀野町,027-347-0449,習い事,,36.295441,139.051942,approx,geocoding.jp
ワクワク塾,倉賀野町,027-368-2762,習い事,,36.29777,139.042149,approx,geocoding.jp
和田珠算教室,片岡町,027-322-7543,習い事,,36.321133,138.994513,approx,geocoding.jp
CLOWER HOUSE,飯塚町,027-395-4528,花屋,,36.34612,138.999974,approx,geocoding.jp
Green Market,小八木町,027-370-6307,花屋,,36.362915,139.011845,approx,geocoding.jp
シャーベット,若田町,027-343-0248,花屋,,36.346185,138.941546,approx,geocoding.jp
deux tigres,あら町,027-387-0087,花屋,,36.322029,139.007116,approx,geocoding.jp
花一生花店,新町,0274-42-5222,花屋,,36.275295,139.107004,approx,geocoding.jp
花処 彩季舎,緑町,027-315-8783,花屋,,36.351334,139.000556,approx,geocoding.jp
花のクボタ,鞘町,027-326-1187,花屋,,36.325715,139.005292,approx,geocoding.jp
花のサイトウ,和田町,027-325-3980,花屋,,36.316691,139.010356,approx,geocoding.jp
花のサイトウ三ツ寺店,三ツ寺町,027-381-8717,花屋,,36.376906,138.996772,approx,geocoding.jp
花のさかき,新町,0274-42-0253,花屋,,36.276433,139.108132,approx,geocoding.jp
花のハットリ,新紺屋町,027-323-1881,花屋,,36.329594,139.004933,approx,geocoding.jp
花広場,吉井町塩川,027-387-8783,花屋,,36.256964,138.980518,approx,geocoding.jp
hanayaji,東貝沢町,027-364-8782,花屋,,36.343265,139.033779,approx,geocoding.jp
美研 フラワーデザイン,新保町,027-353-3939,花屋,,36.345423,139.036531,approx,geocoding.jp
flat,山名町,090-7006-4934,花屋,,36.27038,139.030802,approx,geocoding.jp
フラワーショップ ピーチトゥリーロード,中居町,027-350-1787,花屋,,36.320354,139.039604,approx,geocoding.jp
フラワーショップ パパゲーナ,通町,027-323-5582,花屋,,36.325891,139.008795,approx,geocoding.jp
Flower shop 樹,福島町,027-329-7006,花屋,,36.366536,139.001176,approx,geocoding.jp
フラワーショップ彩,八千代町,027-328-8783,花屋,,36.31906,138.990349,approx,geocoding.jp
フラワーショップかわしま,中里見町,027-374-3313,花屋,,36.370541,138.904736,approx,geocoding.jp
フラワーショップ花暦・花暦氷本舗,剣崎町,027-343-1269,花屋,,36.347,138.955392,approx,geocoding.jp
プリサーブドフラワー工房 Rose-Ｓｙｎｅｒｇｉｑｕｅ,下豊岡町,027-321-8503,花屋,,36.330803,138.981926,approx,geocoding.jp
フルール ド シュヴァルブラン,八島町,027-310-8701,花屋,イーサイト,36.322499,139.013451,approx,geocoding.jp
街の花や泉,筑縄町,027-361-7387,花屋,,36.349305,138.987233,approx,geocoding.jp
まりも,飯玉町,027-388-1619,花屋,,36.339644,139.015325,approx,geocoding.jp
ムラマツ,新町,0274-42-7034,花屋,,36.275928,139.104397,exact,geocoding.jp
有花園,上和田町,027-322-4875,花屋,,36.332304,138.999023,approx,geocoding.jp
有花園,矢中町,027-322-4875,花屋,,36.321006,139.026715,approx,geocoding.jp
松本花園,高関町,027-323-4062,花屋,,36.327231,139.027608,approx,geocoding.jp
les fée,檜物町,027-395-6123,花屋,,36.323819,139.005843,approx,geocoding.jp
乾小児科内科医院,宮元町,027-322-3252,病院・医院,,36.324528,139.005418,approx,geocoding.jp
医療法人松島小児科医院,貝沢町,,病院・医院,,36.346186,139.019415,approx,geocoding.jp
いわたバディーズクリニック,矢中町,027-347-4560,病院・医院,,36.304769,139.051315,approx,geocoding.jp
かみおこどもクリニック,台町,027-315-3741,病院・医院,,36.334964,138.999899,approx,geocoding.jp
上中居ファミリークリニック,上中居町,027-326-4155,病院・医院,,36.314804,139.025535,approx,geocoding.jp
菊池皮膚科,柳川町,027-323-1259,病院・医院,,36.327701,139.002681,approx,geocoding.jp
医療法人 小泉重田小児科,飯塚町,027-362-5811,病院・医院,,36.339204,139.013906,approx,geocoding.jp
小泉小児科医院,連雀町,027-322-3985,病院・医院,,36.32409,139.006285,approx,geocoding.jp
こどもの森診療所,飯塚町,027-388-8863,病院・医院,,36.342215,138.99622,approx,geocoding.jp
耳鼻いんこう科伊藤医院,倉賀野町,027-346-2485,病院・医院,,36.296403,139.040313,approx,geocoding.jp
小児科メイメイくりにっく,下之城町,027-387-0733,病院・医院,,36.305058,139.029981,approx,geocoding.jp
シンシアガーデンクリニック高崎院,江木町,027-388-0411,病院・医院,,36.330306,139.027129,approx,geocoding.jp
しんまち内科・循環器内科クリニック,新町,0274-50-4388,病院・医院,,36.26203,139.105432,approx,geocoding.jp
医療法人 清明会 善如寺医院,倉賀野町,027-346-2382,病院・医院,,36.299009,139.036134,approx,geocoding.jp
特定医療法人博仁会 第一病院,下小鳥町,027-362-1811,病院・医院,,36.347809,138.999719,approx,geocoding.jp
田村産婦人科,柳川町,027-323-8496,病院・医院,,36.32879,139.002495,approx,geocoding.jp
ひうら医院 小児科,剣崎町,027-344-1175,病院・医院,,36.345887,138.958911,approx,geocoding.jp
ふじえ内科医院,上滝町,027-352-7800,病院・医院,,36.321553,139.086502,approx,geocoding.jp
まゆずみ皮膚科,台町,,病院・医院,,36.334925,138.998895,approx,geocoding.jp
吉浜内科小児科クリニック,鶴見町,027-322-5865,病院・医院,,36.318973,139.009839,approx,geocoding.jp
アルファプラン 高崎店,上中居町,027-210-5777,不動産,,36.322106,139.024855,approx,geocoding.jp
イオンハウジング イオンモール高崎店,棟高町,0120-310-0910,不動産,イオンモール,36.390674,139.006235,approx,geocoding.jp
グリーンハイツ,倉賀野町,027-346-6783,不動産,,36.299589,139.035684,approx,geocoding.jp
ソアード,末広町,027-393-6600,不動産,,36.333885,139.006143,approx,geocoding.jp
マッチボックス,田町,027-322-2442,不動産,,36.327718,139.00621,approx,geocoding.jp
浅沼商店,吉井町吉井,027-387-2104,米穀,,36.254237,138.985502,approx,geocoding.jp
伊藤米穀店,新町,0274-42-0272,米穀,,36.272076,139.111679,town,gsi
遠藤商店,貝沢町,027-362-1669,米穀,,36.339808,139.023364,approx,geocoding.jp
お米の丸山 剣崎支店,剣崎町,027-343-8812,米穀,,36.347073,138.95625,approx,geocoding.jp
お米の丸山 本店,下室田町,027-374-0114,米穀,,36.366211,138.920152,approx,geocoding.jp
かせだ米穀,藤塚町,027-327-2338,米穀,,36.334744,138.955628,approx,geocoding.jp
小柏米穀店,新町,0274-42-4944,米穀,,36.266863,139.110837,approx,geocoding.jp
小金沢商店,倉賀野町,027-346-2305,米穀,,36.29728,139.044488,approx,geocoding.jp
駒井米穀店,新田町,027-322-6367,米穀,,36.319766,139.007695,approx,geocoding.jp
米屋くま吉,棟高町,070-2152-8856,米穀,,36.388742,139.001939,approx,geocoding.jp
サマタこめ販売,大八木町,027-361-2606,米穀,,36.360256,139.006534,approx,geocoding.jp
渋沢商店,椿町,027-322-4447,米穀,,36.330615,139.007463,approx,geocoding.jp
外処米店,上里見町,027-374-0235,米穀,,36.378386,138.887906,approx,geocoding.jp
長井米穀店,高砂町,027-322-2159,米穀,,36.33147,139.010132,approx,geocoding.jp
羽鳥屋 鳥羽商店,倉賀野町,027-346-2310,米穀,,36.296287,139.047916,approx,geocoding.jp
浜名屋 田辺商店,新町,0274-42-0015,米穀,,36.275692,139.109068,approx,geocoding.jp
松下米穀店,倉賀野町,027-346-2317,米穀,,36.296205,139.050866,approx,geocoding.jp
松下米穀店 中町店,倉賀野町,027-346-2050,米穀,,36.296205,139.050866,approx,geocoding.jp
嶺岸米穀店,上豊岡町,027-323-2274,米穀,,36.333533,138.969882,approx,geocoding.jp
横堀米穀店,新町,0274-42-0064,米穀,,36.272665,139.109101,approx,geocoding.jp
あぐり吉井,吉井町神保,027-387-1190,ホームセンター・農業・園芸,,36.244576,138.976559,approx,geocoding.jp
アヤナス,田町,027-386-6844,ホームセンター・農業・園芸,,36.314092,138.989507,approx,geocoding.jp
e-green 飯塚造園,福島町,027-373-5450,ホームセンター・農業・園芸,,36.41452,139.09245,approx,geocoding.jp
女部田建材店,南町,027-322-8583,ホームセンター・農業・園芸,,36.320132,139.020187,approx,geocoding.jp
カインズ 高崎小鳥店,下小鳥町,027-363-1344,ホームセンター・農業・園芸,,36.356128,138.992926,approx,geocoding.jp
カインズ 高崎東部店,上大類町,027-352-5555,ホームセンター・農業・園芸,,36.33772,139.028691,approx,geocoding.jp
カインズ 高崎豊岡店,上豊岡町,027-326-7244,ホームセンター・農業・園芸,,36.333941,138.965717,approx,geocoding.jp
カインズホーム 吉井店,吉井町池,027-320-3222,ホームセンター・農業・園芸,,36.258092,138.991509,approx,geocoding.jp
カインズホーム 箕郷店,箕郷町下芝,027-360-7000,ホームセンター・農業・園芸,,36.378238,138.968958,approx,geocoding.jp
悴田梨園,下里見町,027-343-5825,ホームセンター・農業・園芸,,36.356062,138.923324,approx,geocoding.jp
ミスターマックス倉賀野店,倉賀野町,027-346-8181,ホームセンター・農業・園芸,,36.300752,139.056239,approx,geocoding.jp
小林造園土木,上中居町,027-353-4082,ホームセンター・農業・園芸,,36.325244,139.033932,approx,geocoding.jp
コメリ ハードアンドグリーン 高崎箕郷店,箕郷町上芝,027-350-6520,ホームセンター・農業・園芸,,36.386008,138.956486,approx,geocoding.jp
コメリ ハードアンドグリーン 榛名店,中里見町,027-360-8123,ホームセンター・農業・園芸,,36.369933,138.905878,approx,geocoding.jp
コメリハード＆グリーン 倉賀野店,下之城町,027-320-2040,ホームセンター・農業・園芸,,36.302576,139.0333,approx,geocoding.jp
JAはぐくみ アグリサポートはるな,上里見町,027-374-6130,ホームセンター・農業・園芸,,36.378706,138.894268,approx,geocoding.jp
